12/1/2014,Birebir,http://aa.com.tr/tr/dunya/putin-turkiyede/96622,Russia
3/17/2015,Telefon,http://aa.com. tr/tr/politika/erdogan-ile-putin-telefonda-gorustu/66041,Russia
4/3/2015,Telefon,http://haberrus.com/politics/2015/04/03/peskov-putin-erdoganla-kirim-tatar-televizyonunu-gorustu.html,Russia
6/8/2015,Telefon,http://haberrus.com/politics/2015/06/08/putinden-erdogan-tebrik-telefonu.html,Russia
6/13/2015,Birebir,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-putin-ile-gorustu/36976,Russia
7/26/2015,Telefon,http://aa.com.tr/tr/turkiye/erdogan-putin-ve-masum-ile-gorustu/22601,Russia
9/23/2015,Birebir,http://aa.com.tr/tr/dunya/erdogan-putin-ile-bir-araya-geldi/296574,Russia
10/10/2015,Telefon,http://aa.com.tr/tr/dunya/obamadan-erdogana-taziye-telefonu/437647,US
10/16/2015,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-abd-baskani-obama-ile-telefonda-gorustu/445854,US
10/21/2015,Telefon,http://aa.com.tr/tr/turkiye/erdogan-putin-ile-telefonda-gorustu/449122,Russia
11/4/2015,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-putin-ile-gorustu/467395,Russia
11/10/2015,Telefon,http://aa.com.tr/tr/politika/abd-baskani-obama-cumhurbaskani-erdogani-aradi/470911,US
11/15/2015,Birebir,http://aa.com.tr/tr/genel/g20de-erdogan-17-ikili-gorusme-gerceklestirdi/474599,US
11/16/2015,Birebir,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-ile-rusya-devlet-baskani-putin-bir-araya-geldi/474146,Russia
11/24/2015,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-abd-baskani-obama-ile-gorustu/480853,US
12/1/2015,Birebir,http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-obama-ile-gorustu/483763,US
12/18/2015,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-obama-ile-gorustu/493277,US
1/19/2016,Telefon,http://aa.com.tr/tr/turkiye/obamadan-erdogana-taziye-telefonu/507515,US
2/19/2016,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-obama-ile-gorustu/524243,US
4/1/2016,Birebir, http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-abd-baskani-obama-ile-bir-araya-geldi/547413,US
5/19/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-abd-baskani-obama-ile-telefonda-gorustu/574744,US
6/15/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogandan-obamaya-taziye-telefonu/590352,US
6/29/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/abd-baskani-obamadan-cumhurbaskani-erdogana-taziye-telefonu/599978,US
6/29/2016,Telefon, http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-ve-putin-telefonda-gorustu/599714,Russia
7/9/2016,Birebir,http://www.yeniakit.com.tr/haber/erdogan-obama-ile-gorustu-192634.html,US
7/17/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/erdogan-ile-putin-gorustu/609555,Russia
7/19/2016,Telefon,http://aa.com.tr/tr/15-temmuz-darbe-girisimi/cumhurbaskani-erdogan-ile-obama-gorustu/611486,US
8/9/2016,Birebir,http://aa.com.tr/tr/dunya/erdogan-ile-putin-gorustu/625360,Russia
8/26/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/erdogan-putin-ile-telefonda-gorustu/635953,Russia
9/3/2016,Birebir,http://aa.com.tr/tr/dunya/erdogan-putin-ile-gorustu/640398,Russia
9/4/2016,Birebir,http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-abd-baskani-obama-ile-gorustu/640549,US
9/5/2016,Birebir,http://aa.com.tr/tr/turkiye/cumhurbaskanligi-sozcusu-kalin-erdogan-obama-ve-putinle-tekrar-gorustu/642000,Russia
9/6/2016,Birebir,http://aa.com.tr/tr/turkiye/cumhurbaskanligi-sozcusu-kalin-erdogan-obama-ve-putinle-tekrar-gorustu/642000,US
9/8/2016,Telefon,http://aa.com.tr/tr/turkiye/erdogan-ve-putinden-halepte-ateskes-gorusmesi/643479,Russia
9/21/2016,Telefon,http://haberrus.com/politics/2016/09/21/erdogandan-putine-secim-tebrigi.html,Russia
10/5/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putin-ile-telefonda-gorustu/659120,Russia
10/10/2016,Birebir,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-rusya-devlet-baskani-putin-ile-gorustu/662147,Russia
10/18/2016,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-ve-putin-telefonda-gorustu/667725,Russia
10/26/2016,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-ile-obama-telefonda-gorustu/673080,US
11/25/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putin-ile-telefonda-gorustu/693874,Russia
11/30/2016,Telefon,///,Russia
12/14/2016,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-ile-putin-halepte-yasananlari-telefonda-gorustu/706466,Russia
12/18/2016,Telefon,http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-putin-ile-halepi-gorustu/709099,Russia
12/19/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskanligi-sozcusu-kalin-cumhurbaskanimiz-putine-saldiri-hakkinda-bilgi-verdi/709806,Russia
12/24/2016,Telefon,http://aa.com.tr/tr/turkiye/cumhurbaskani-erdogan-ve-putin-telefonda-gorustu/713145,Russia
12/25/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-telefonda-gorustu-/713971,Russia
12/29/2016,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-telefonda-gorustu/716543,Russia
1/24/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-abd-baskani-trump-telefonda-gorustu/1041549,US
2/8/2017,Telefon,http://aa.com.tr/tr/dunya/erdogan-ile-trump-telefonda-gorustu/743607,US
2/9/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-telefonda-gorustu/746075,Russia
3/10/2017,Birebir,http://aa.com.tr/tr/gunun-basliklari/erdogan-putin-gorusmesi-sona-erdi/768256,Russia
4/4/2017,Telefon,https://www.sabah.com.tr/gundem/2017/04/04/erdogandan-putine-taziye-mesaji,Russia
4/13/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/erdogan-ve-putin-suriye-konusunu-gorustu/796435,Russia
4/17/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/erdogan-ile-trump-telefonda-gorustu/799209,US
4/18/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/putinden-cumhurbaskani-erdogana-tebrik/800041,Russia
5/3/2017,Birebir,http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-normallesme-surecinin-artik-otesine-geciyoruz/810594,Russia
5/16/2017,Birebir,http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-trump-tarafindan-resmi-torenle-karsilandi/819685,US
5/27/2017,Telefon,http://aa.com.tr/tr/turkiye/erdogan-ile-putin-telefon-gorusmesi-yapti/827340,Russia
6/6/2017,Telefon,https://www.sabah.com.tr/gundem/2017/06/06/erdogan-putinle-katari-gorustu,Russia
6/23/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putin-ile-turkakimi-gorustu/847875,Russia
6/30/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putin-ile-telefonda-gorustu/851876,Russia
6/30/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-trump-ile-katari-gorustu/851889,US
7/8/2017,Birebir,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putinle-gorustu/856829,Russia
7/8/2017,Birebir,http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-trump-ile-ikili-gorusme-gerceklestirdi/857020,US
9/9/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-new--trump-ile-bir-araya-gelecek/905469,US
9/21/2017,Birebir,http://aa.com.tr/tr/dunya/erdogan-trump-ile-bir-araya-geldi/916346,US
9/25/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/erdogan-ile-putin-irakin-kuzeyindeki-referandumu-gorustu-/918942?amp=1,Russia
9/28/2017,Birebir,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putini-resmi-torenle-karsiladi/922149,Russia
10/21/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-rusya-devlet-baskani-putin-telefonda-gorustu/943737?amp=1,Russia
10/28/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putin-ile-gorustu/950526,Russia
11/13/2017,Birebir,http://aa.com.tr/tr/dunya/erdogan-ile-putin-ortak-basin-toplantisi-duzenledi/964470,Russia
11/24/2017,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-trump-telefonda-gorustu/977704,US
12/7/2017,Telefon,http://aa.com.tr/tr/dunya/cumhurbaskani-erdogan-putin-ile-kudusu-gorustu/998111,Russia
12/11/2017,Birebir,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-turkiye-rusya-isbirligi-her-gecen-gun-daha-da-gucleniyor/1001768,Russia
12/22/2017,Telefon,http://aa.com.tr/tr/turkiye/erdogan-ile-putin-gorusmesinde-dogu-guta-ele-alindi/1012641,Russia
1/11/2018,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putin-ile-suriyeyi-gorustu/1028589,Russia
1/12/2018,Birebir,https://www.aa.com.tr/en/americas/erdogan-trump-meet-on-g20-sidelines-in-argentina/1327039,US
1/23/2018,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-rusya-devlet-baskani-putin-ile-telefonda-gorustu/1040368,Russia
1/24/2018,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-abd-baskani-trump-telefonda-gorustu/1041549,US
1/31/2018,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-telefonda-gorustu/1048503,Russia
2/8/2018,Telefon,http://aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-afrin-ve-idlibi-gorustu/1057427,Russia
2/19/2018,Telefon,http://aa.com.tr/tr/gunun-basliklari/erdogan-ile-putin-suriyeyi-gorustu/1067670,Russia
3/6/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-telefonda-gorustu/1081709,Russia
